,timepoint,cloudcover,highcloud,midcloud,lowcloud,rh_profile,wind_profile,temp2m,lifted_index,rh2m,msl_pressure,prec_type,prec_amount,snow_depth,wind10m.direction,wind10m.speed,pais
330,33,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 7}, {'layer': '850mb', 'rh': 2}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 6}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 70, 'speed': 3}, {'layer': '650mb', 'direction': 135, 'speed': 2}, {'layer': '600mb', 'direction': 215, 'speed': 3}, {'layer': '550mb', 'direction': 220, 'speed': 4}, {'layer': '500mb', 'direction': 235, 'speed': 4}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 265, 'speed': 5}, {'layer': '350mb', 'direction': 275, 'speed': 5}, {'layer': '300mb', 'direction': 230, 'speed': 4}, {'layer': '250mb', 'direction': 160, 'speed': 5}, {'layer': '200mb', 'direction': 175, 'speed': 5}]",26,2,11,1011,none,2,0,70,3,Papua New Guinea
331,36,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 8}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -3}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -3}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 2}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 2}, {'layer': '650mb', 'direction': 190, 'speed': 2}, {'layer': '600mb', 'direction': 215, 'speed': 3}, {'layer': '550mb', 'direction': 220, 'speed': 4}, {'layer': '500mb', 'direction': 240, 'speed': 4}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 260, 'speed': 5}, {'layer': '350mb', 'direction': 265, 'speed': 5}, {'layer': '300mb', 'direction': 230, 'speed': 5}, {'layer': '250mb', 'direction': 170, 'speed': 6}, {'layer': '200mb', 'direction': 175, 'speed': 6}]",26,2,11,1008,none,2,0,70,3,Papua New Guinea
332,39,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 5}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': 0}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': -2}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 80, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 195, 'speed': 2}, {'layer': '600mb', 'direction': 215, 'speed': 3}, {'layer': '550mb', 'direction': 225, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 5}, {'layer': '450mb', 'direction': 235, 'speed': 5}, {'layer': '400mb', 'direction': 250, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 5}, {'layer': '300mb', 'direction': 230, 'speed': 5}, {'layer': '250mb', 'direction': 175, 'speed': 6}, {'layer': '200mb', 'direction': 180, 'speed': 6}]",26,2,11,1009,none,2,0,75,3,Papua New Guinea
333,42,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 4}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -4}, {'layer': '550mb', 'rh': -2}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': -3}, {'layer': '250mb', 'rh': 6}, {'layer': '200mb', 'rh': -1}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 85, 'speed': 4}, {'layer': '850mb', 'direction': 80, 'speed': 5}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 4}, {'layer': '700mb', 'direction': 70, 'speed': 3}, {'layer': '650mb', 'direction': 150, 'speed': 2}, {'layer': '600mb', 'direction': 210, 'speed': 3}, {'layer': '550mb', 'direction': 225, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 250, 'speed': 6}, {'layer': '300mb', 'direction': 225, 'speed': 5}, {'layer': '250mb', 'direction': 170, 'speed': 6}, {'layer': '200mb', 'direction': 180, 'speed': 6}]",26,2,11,1011,none,2,0,75,3,Papua New Guinea
334,45,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 6}, {'layer': '850mb', 'rh': 1}, {'layer': '800mb', 'rh': -1}, {'layer': '750mb', 'rh': -2}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': -1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 4}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 5}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 3}, {'layer': '650mb', 'direction': 165, 'speed': 2}, {'layer': '600mb', 'direction': 220, 'speed': 3}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 230, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 6}, {'layer': '350mb', 'direction': 255, 'speed': 6}, {'layer': '300mb', 'direction': 230, 'speed': 5}, {'layer': '250mb', 'direction': 170, 'speed': 6}, {'layer': '200mb', 'direction': 175, 'speed': 6}]",25,2,11,1011,none,2,0,75,3,Papua New Guinea
335,48,3,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -3}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': -1}, {'layer': '300mb', 'rh': -1}, {'layer': '250mb', 'rh': 10}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 75, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 80, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 3}, {'layer': '650mb', 'direction': 155, 'speed': 2}, {'layer': '600mb', 'direction': 210, 'speed': 2}, {'layer': '550mb', 'direction': 220, 'speed': 3}, {'layer': '500mb', 'direction': 235, 'speed': 4}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 6}, {'layer': '350mb', 'direction': 245, 'speed': 6}, {'layer': '300mb', 'direction': 240, 'speed': 6}, {'layer': '250mb', 'direction': 170, 'speed': 6}, {'layer': '200mb', 'direction': 185, 'speed': 6}]",26,2,10,1009,none,2,0,75,3,Papua New Guinea
336,51,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 5}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': -1}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': -2}, {'layer': '300mb', 'rh': -2}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 70, 'speed': 3}, {'layer': '900mb', 'direction': 70, 'speed': 3}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 2}, {'layer': '650mb', 'direction': 225, 'speed': 2}, {'layer': '600mb', 'direction': 220, 'speed': 2}, {'layer': '550mb', 'direction': 205, 'speed': 3}, {'layer': '500mb', 'direction': 220, 'speed': 4}, {'layer': '450mb', 'direction': 245, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 245, 'speed': 6}, {'layer': '300mb', 'direction': 210, 'speed': 5}, {'layer': '250mb', 'direction': 180, 'speed': 6}, {'layer': '200mb', 'direction': 190, 'speed': 6}]",26,-1,11,1011,rain,2,0,70,3,Papua New Guinea
337,54,7,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 15}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': -1}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 70, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 4}, {'layer': '800mb', 'direction': 70, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 3}, {'layer': '650mb', 'direction': 175, 'speed': 2}, {'layer': '600mb', 'direction': 220, 'speed': 2}, {'layer': '550mb', 'direction': 215, 'speed': 3}, {'layer': '500mb', 'direction': 220, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 235, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 190, 'speed': 6}, {'layer': '200mb', 'direction': 195, 'speed': 6}]",26,2,10,1012,rain,2,0,70,3,Papua New Guinea
338,57,9,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': -3}, {'layer': '300mb', 'rh': 7}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 75, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 3}, {'layer': '650mb', 'direction': 325, 'speed': 2}, {'layer': '600mb', 'direction': 265, 'speed': 2}, {'layer': '550mb', 'direction': 230, 'speed': 3}, {'layer': '500mb', 'direction': 225, 'speed': 5}, {'layer': '450mb', 'direction': 240, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 205, 'speed': 5}, {'layer': '300mb', 'direction': 205, 'speed': 5}, {'layer': '250mb', 'direction': 210, 'speed': 5}, {'layer': '200mb', 'direction': 195, 'speed': 6}]",26,2,11,1011,rain,2,0,80,3,Papua New Guinea
339,60,6,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 14}, {'layer': '850mb', 'rh': 12}, {'layer': '800mb', 'rh': 3}, {'layer': '750mb', 'rh': 0}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 4}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 70, 'speed': 3}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 85, 'speed': 4}, {'layer': '800mb', 'direction': 75, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 265, 'speed': 2}, {'layer': '600mb', 'direction': 255, 'speed': 3}, {'layer': '550mb', 'direction': 235, 'speed': 3}, {'layer': '500mb', 'direction': 230, 'speed': 4}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 245, 'speed': 5}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 200, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 6}, {'layer': '200mb', 'direction': 195, 'speed': 6}]",26,-1,11,1009,rain,2,0,75,3,Papua New Guinea
340,63,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 13}, {'layer': '900mb', 'rh': 7}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -3}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -3}, {'layer': '350mb', 'rh': 1}, {'layer': '300mb', 'rh': 3}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 3}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 80, 'speed': 4}, {'layer': '850mb', 'direction': 85, 'speed': 4}, {'layer': '800mb', 'direction': 85, 'speed': 4}, {'layer': '750mb', 'direction': 70, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 3}, {'layer': '650mb', 'direction': 320, 'speed': 2}, {'layer': '600mb', 'direction': 275, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 5}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 210, 'speed': 4}, {'layer': '350mb', 'direction': 200, 'speed': 5}, {'layer': '300mb', 'direction': 190, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 6}]",26,-1,11,1009,rain,2,0,70,3,Papua New Guinea
341,66,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 12}, {'layer': '900mb', 'rh': 10}, {'layer': '850mb', 'rh': 4}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': -2}, {'layer': '450mb', 'rh': -3}, {'layer': '400mb', 'rh': -2}, {'layer': '350mb', 'rh': 5}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 0}, {'layer': '200mb', 'rh': 0}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 5}, {'layer': '850mb', 'direction': 80, 'speed': 4}, {'layer': '800mb', 'direction': 80, 'speed': 4}, {'layer': '750mb', 'direction': 75, 'speed': 3}, {'layer': '700mb', 'direction': 60, 'speed': 2}, {'layer': '650mb', 'direction': 295, 'speed': 2}, {'layer': '600mb', 'direction': 270, 'speed': 3}, {'layer': '550mb', 'direction': 255, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 4}, {'layer': '450mb', 'direction': 250, 'speed': 5}, {'layer': '400mb', 'direction': 205, 'speed': 5}, {'layer': '350mb', 'direction': 210, 'speed': 5}, {'layer': '300mb', 'direction': 190, 'speed': 5}, {'layer': '250mb', 'direction': 190, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 6}]",26,-1,11,1011,rain,2,0,70,3,Papua New Guinea
342,69,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 6}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 0}, {'layer': '450mb', 'rh': -2}, {'layer': '400mb', 'rh': -1}, {'layer': '350mb', 'rh': 6}, {'layer': '300mb', 'rh': 4}, {'layer': '250mb', 'rh': 1}, {'layer': '200mb', 'rh': 1}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 65, 'speed': 4}, {'layer': '850mb', 'direction': 80, 'speed': 5}, {'layer': '800mb', 'direction': 80, 'speed': 4}, {'layer': '750mb', 'direction': 80, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 275, 'speed': 2}, {'layer': '600mb', 'direction': 265, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 230, 'speed': 4}, {'layer': '400mb', 'direction': 220, 'speed': 5}, {'layer': '350mb', 'direction': 215, 'speed': 4}, {'layer': '300mb', 'direction': 195, 'speed': 5}, {'layer': '250mb', 'direction': 190, 'speed': 6}, {'layer': '200mb', 'direction': 205, 'speed': 6}]",26,-1,11,1011,none,2,0,80,3,Papua New Guinea
343,72,1,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 1}, {'layer': '450mb', 'rh': 1}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 7}, {'layer': '300mb', 'rh': 8}, {'layer': '250mb', 'rh': 3}, {'layer': '200mb', 'rh': 11}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 65, 'speed': 4}, {'layer': '800mb', 'direction': 65, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 2}, {'layer': '650mb', 'direction': 250, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 245, 'speed': 3}, {'layer': '450mb', 'direction': 225, 'speed': 4}, {'layer': '400mb', 'direction': 225, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 220, 'speed': 5}, {'layer': '250mb', 'direction': 195, 'speed': 6}, {'layer': '200mb', 'direction': 205, 'speed': 7}]",25,-1,11,1009,none,2,0,80,3,Papua New Guinea
344,75,4,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 12}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 1}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -3}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 3}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 9}, {'layer': '300mb', 'rh': 13}, {'layer': '250mb', 'rh': 9}, {'layer': '200mb', 'rh': 12}]","[{'layer': '950mb', 'direction': 75, 'speed': 4}, {'layer': '900mb', 'direction': 70, 'speed': 4}, {'layer': '850mb', 'direction': 65, 'speed': 5}, {'layer': '800mb', 'direction': 65, 'speed': 4}, {'layer': '750mb', 'direction': 65, 'speed': 3}, {'layer': '700mb', 'direction': 75, 'speed': 3}, {'layer': '650mb', 'direction': 220, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 250, 'speed': 3}, {'layer': '500mb', 'direction': 250, 'speed': 3}, {'layer': '450mb', 'direction': 225, 'speed': 4}, {'layer': '400mb', 'direction': 230, 'speed': 5}, {'layer': '350mb', 'direction': 225, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 4}, {'layer': '250mb', 'direction': 200, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 6}]",25,-1,11,1011,none,2,0,80,3,Papua New Guinea
345,78,5,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 13}, {'layer': '850mb', 'rh': 9}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -2}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 2}, {'layer': '500mb', 'rh': 3}, {'layer': '450mb', 'rh': 4}, {'layer': '400mb', 'rh': 0}, {'layer': '350mb', 'rh': 2}, {'layer': '300mb', 'rh': 15}, {'layer': '250mb', 'rh': 12}, {'layer': '200mb', 'rh': 4}]","[{'layer': '950mb', 'direction': 90, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 4}, {'layer': '850mb', 'direction': 70, 'speed': 5}, {'layer': '800mb', 'direction': 65, 'speed': 4}, {'layer': '750mb', 'direction': 60, 'speed': 3}, {'layer': '700mb', 'direction': 65, 'speed': 3}, {'layer': '650mb', 'direction': 215, 'speed': 2}, {'layer': '600mb', 'direction': 250, 'speed': 3}, {'layer': '550mb', 'direction': 260, 'speed': 3}, {'layer': '500mb', 'direction': 255, 'speed': 3}, {'layer': '450mb', 'direction': 230, 'speed': 4}, {'layer': '400mb', 'direction': 235, 'speed': 5}, {'layer': '350mb', 'direction': 230, 'speed': 5}, {'layer': '300mb', 'direction': 235, 'speed': 5}, {'layer': '250mb', 'direction': 200, 'speed': 6}, {'layer': '200mb', 'direction': 200, 'speed': 6}]",26,-1,11,1012,none,2,0,85,3,Papua New Guinea
346,81,2,-9999,-9999,-9999,"[{'layer': '950mb', 'rh': 14}, {'layer': '900mb', 'rh': 11}, {'layer': '850mb', 'rh': 7}, {'layer': '800mb', 'rh': 2}, {'layer': '750mb', 'rh': -1}, {'layer': '700mb', 'rh': -1}, {'layer': '650mb', 'rh': -2}, {'layer': '600mb', 'rh': 0}, {'layer': '550mb', 'rh': 1}, {'layer': '500mb', 'rh': 2}, {'layer': '450mb', 'rh': 5}, {'layer': '400mb', 'rh': 1}, {'layer': '350mb', 'rh': 7}, {'layer': '300mb', 'rh': 10}, {'layer': '250mb', 'rh': 5}, {'layer': '200mb', 'rh': 2}]","[{'layer': '950mb', 'direction': 80, 'speed': 4}, {'layer': '900mb', 'direction': 75, 'speed': 5}, {'layer': '850mb', 'direction': 70, 'speed': 5}, {'layer': '800mb', 'direction': 60, 'speed': 4}, {'layer': '750mb', 'direction': 55, 'speed': 4}, {'layer': '700mb', 'direction': 60, 'speed': 3}, {'layer': '650mb', 'direction': 145, 'speed': 2}, {'layer': '600mb', 'direction': 245, 'speed': 3}, {'layer': '550mb', 'direction': 265, 'speed': 3}, {'layer': '500mb', 'direction': 270, 'speed': 4}, {'layer': '450mb', 'direction': 245, 'speed': 4}, {'layer': '400mb', 'direction': 240, 'speed': 5}, {'layer': '350mb', 'direction': 235, 'speed': 5}, {'layer': '300mb', 'direction': 230, 'speed': 5}, {'layer': '250mb', 'direction': 205, 'speed': 6}, {'layer': '200mb', 'direction': 195, 'speed': 7}]",26,-1,11,1011,rain,2,0,85,3,Papua New Guinea
